#@ TextLoader{
#@   header+
#@   sep=semicolon
#@   col=Time:R4:0
#@   col=V1:R4:1
#@   col=V2:R4:2
#@   col=V3:R4:3
#@   col=V4:R4:4
#@   col=V5:R4:5
#@   col=V6:R4:6
#@   col=V7:R4:7
#@   col=V8:R4:8
#@   col=V9:R4:9
#@   col=V10:R4:10
#@   col=V11:R4:11
#@   col=V12:R4:12
#@   col=V13:R4:13
#@   col=V14:R4:14
#@   col=V15:R4:15
#@   col=V16:R4:16
#@   col=V17:R4:17
#@   col=V18:R4:18
#@   col=V19:R4:19
#@   col=V20:R4:20
#@   col=V21:R4:21
#@   col=V22:R4:22
#@   col=V23:R4:23
#@   col=V24:R4:24
#@   col=V25:R4:25
#@   col=V26:R4:26
#@   col=V27:R4:27
#@   col=V28:R4:28
#@   col=Amount:R4:29
#@   col=Label:BL:30
#@ }
Time;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;Amount;Label
118723;-1.0609673;-0.88150656;-1.136987;-0.2255617;-2.8141184;2.6743128;4.396381;-0.4585758;0.3536975;-1.450233;-0.28479028;0.5708054;-0.40217972;-0.26757938;-2.4123902;-0.25739017;-0.43319127;0.045853004;0.9096614;0.027053682;-0.28665003;-0.4802478;0.67437273;0.1986413;-0.030666266;-0.5885937;0.30874297;-0.11443447;950;0
119303;1.0331311;-1.8781095;-1.3365742;0.5286735;-0.6601435;-0.03935593;0.30294207;-0.13219187;0.46836483;-0.045641955;0.9903316;1.3464397;0.71084136;0.21182977;-0.34497583;0.4033581;-0.6894907;0.15627444;0.04378229;0.89422244;0.3392482;-0.036487613;-0.18672419;0.8452497;-0.4662101;0.42735872;-0.15435027;0.02975428;505.4;0
119374;-0.50694454;1.5158774;0.8985734;1.8361392;1.6601198;0.17338967;1.3909805;0.020181881;-1.7419039;0.28914392;-1.7872447;-0.5140418;0.015477166;0.04632849;-1.9835305;1.3006117;-1.402387;-0.6801476;-2.49249;-0.31439257;-0.20044036;-0.7495491;-0.017803362;0.38144308;-0.32579723;-0.61605924;0.092138015;0.17730391;5.92;0
119575;2.016612;-0.5942885;-0.35574126;0.09012061;-0.50793815;0.3305899;-0.9569713;0.17453544;1.4513454;-0.023036344;-1.596561;-0.04216479;0.1597751;-0.34536943;0.8870267;0.91745305;-0.9190165;0.32897973;-0.019325433;-0.114204295;-0.017280305;0.040663444;0.25663114;0.05324498;-0.4899775;0.49121866;-0.021232184;-0.036896385;19.5;0
120114;-0.24919954;0.06026545;-0.90900594;0.12520334;2.1252742;-1.4812641;0.8511222;-0.34350073;-0.5536617;-0.19004026;-0.8845942;0.066762626;0.26366422;0.7808939;0.55748045;-1.0774202;-0.07657417;-0.18746069;0.907287;0.20479077;0.37179956;0.93366736;0.12333546;0.6471011;-0.8056056;-0.2392548;0.22706951;0.29108906;14.9;0
120696;-0.7069526;0.8905118;2.0406237;-0.48287615;-0.146769;-0.4171422;0.46419516;0.025073694;0.15921852;-0.85602486;-0.982769;-0.4384932;-0.6399436;0.0737529;1.0884995;0.12971276;-0.45913166;0.2197204;0.36155054;-0.07361719;-0.13065359;-0.45043778;-0.2706866;-0.07973304;0.2544527;-0.41867107;-0.067084804;0.0710814;1;0
120984;0.20926377;1.0936081;-1.2038616;-0.5415969;0.68514884;-0.8150461;0.45287547;0.2996049;-0.6351504;-0.89526516;1.120063;0.9002582;0.6866871;-0.574776;-0.5425886;0.8145003;0.1006055;0.87820923;-0.50854856;-0.22339778;0.36539516;0.9835851;0.004817675;0.74091375;-0.61585027;0.45622763;-0.11439073;-0.036587596;1.5;0
121220;1.643072;-0.5674981;-1.7073729;0.5326822;-0.21909428;-1.0031954;0.20113863;-0.15202568;0.8521978;-0.72416234;1.1740203;0.6478228;-0.95056844;-1.0589758;-0.7377649;0.20257443;0.9119703;0.5997573;0.3287213;0.119771525;-0.09414199;-0.4609121;0.04499148;-0.049295712;-0.19396652;-0.12955138;-0.04716575;-0.0024711546;179.44;0
121238;-2.628922;2.2756364;-3.7453694;1.2269481;-1.1329665;-1.2563531;-1.7524198;0.28173637;-1.792343;-4.8207793;4.1760974;-4.61901;0.74268955;-7.636963;-0.1978876;-4.1403956;-7.604715;-1.5245054;1.2713219;0.13310647;0.87072957;1.2694728;-0.26549402;-0.48054862;0.16966513;0.096081056;0.07003627;0.063768364;144.62;1
121259;-0.59329593;0.87475276;-0.11879253;0.059697013;1.7102119;-0.8399467;1.5592732;-0.214746;-0.9163542;-0.4886687;-1.3547187;-1.0421082;-1.49128;0.97424185;0.04106247;-0.34728056;-0.47733912;-0.064188115;-0.45749715;-0.09689937;0.19631448;0.34477523;-0.32284334;0.47716543;0.61948067;-0.4986521;0.04967224;0.12382739;34.9;0
121433;2.1239538;-1.666589;-0.837178;-1.510936;-1.3508362;-0.34812495;-1.1885867;-0.13060805;-1.0857711;1.4942006;-1.0027052;-0.6825043;0.7212293;-0.5830494;0.008921678;-0.45665154;0.44465336;-0.037669685;-0.28650758;-0.23032309;-0.09500739;0.053340483;0.22022651;0.6626667;-0.29489705;-0.21322729;0.010721626;-0.02364528;98;0
122589;2.2262464;-0.44451553;-2.1144104;-0.49404904;0.23486654;-0.981986;0.2543281;-0.47371966;-0.9338664;0.93430424;-1.0715789;0.08331981;0.5570402;0.34031358;-0.42089438;-2.1598153;0.14891444;0.48189473;-0.6164403;-0.57384104;-0.26570874;-0.12207792;0.07001782;0.6595591;0.27178904;0.8037187;-0.09726147;-0.07426926;12.5;0
122608;-2.0034595;-7.159042;-4.0509763;1.3095797;-2.0581017;-0.09862093;2.8800828;-0.72748405;1.4603806;-1.531608;-1.3943282;-0.2207188;-1.5309905;1.0752476;0.3883832;-0.6606554;0.093320996;0.33574224;0.057551038;3.973217;1.2442868;-1.0152323;-1.8009849;0.6575856;-0.43561724;-0.8945089;-0.39755738;0.3142617;2125.87;1
122639;-0.66940033;0.3879598;2.0776572;1.1228012;-1.0889294;0.5985546;-0.2513186;0.019904045;0.6272796;0.03840673;-0.74638975;0.10703628;0.87574327;-0.54686487;2.3898687;-0.6016315;0.21380441;0.91631365;2.2983468;0.0042591444;0.28428778;1.285926;0.019234715;-0.014597968;-0.5252841;0.17571;0.01175487;0.09568475;76.14;0
122831;1.5831517;-1.6445737;-2.1937966;-0.24440709;1.4183353;3.9970932;-0.94551635;0.90108466;-0.45273608;0.90760356;-0.4285617;0.08254302;0.22595349;0.17222337;0.572065;-1.401806;-0.4079016;1.2288146;-1.4640363;-0.07812925;-0.16798557;-0.5253364;0.08265508;0.64247483;-0.22182561;-0.6776219;0.040284984;0.0070988648;258;0
12289;1.1374291;0.50912946;1.0187088;2.9536371;-0.24942304;-0.08174662;-0.103373006;-0.11967326;1.0172567;0.1289723;0.010941047;-2.0877059;1.9875208;1.1574513;-1.6837974;0.04571385;0.558243;-0.30241978;-0.82660705;-0.16565646;-0.2178424;-0.1923288;-0.08335012;0.36392838;0.61358017;0.03582939;-0.017380953;0.017078515;16.31;0
123070;1.9743263;-0.36966628;-0.21204494;0.52979225;-0.78707135;-0.6149873;-0.56327665;-0.0942434;1.3928055;-0.18017562;-0.89368695;0.7562399;0.6154024;-0.2973041;0.4179779;0.046338372;-0.5225239;0.13100646;-0.24084307;-0.18988486;0.2004211;0.86166644;0.114272065;0.08542213;-0.08131672;-0.2174535;0.045053218;-0.035069197;9.99;0
123078;-1.07382;0.41561648;-2.2739768;1.5368443;-0.75869685;-1.6703805;-2.3771398;0.09037045;0.004847264;-2.7767472;1.4284126;-4.4826784;-0.7095194;-4.6101384;0.6213382;-4.6027126;-7.5241885;-2.557104;1.3191236;0.22705062;0.53554183;0.86359155;0.4507425;-0.14422785;-0.2056088;-0.53907275;0.50341845;-0.23780712;11;1
123196;-1.4631994;1.5405222;-1.8053681;-0.6436506;1.4146858;-0.9542002;0.9838972;0.49692982;-1.0230161;-1.3356774;-1.5485172;-0.030249124;0.5678329;-0.29773903;-0.6053265;0.1519976;0.76378816;0.18573377;0.16103694;-0.11112307;0.10128;0.24065988;-0.28025746;0.030736063;0.6828917;0.72818875;-0.041795157;-0.083093815;3.95;0
123343;-1.4913493;-1.0761838;-0.350004;-2.4027603;2.4508462;-2.3392854;0.6723418;-0.2736228;-0.027566979;-1.3839307;0.8485074;1.0220292;0.05011631;0.9443456;-0.041992392;-0.97768575;-0.45388383;0.2649372;1.0716221;0.44817823;0.3764884;0.60628283;-0.11262036;-0.33416396;0.6781235;-0.0725599;-0.020743284;0.123893864;57.72;0
123361;-3.8020728;3.405425;-2.8998582;-0.694192;-2.2035172;-1.2613146;-1.7287353;3.09121;-0.112446696;0.06857306;-0.2563251;1.2449738;-1.1777275;2.4156494;-1.0696106;0.83305466;0.639293;-0.014321333;-0.106530085;-0.13730603;-0.10370638;-0.7675076;0.4842958;-0.05479565;-0.13209116;0.16734128;0.0027064672;-0.011683634;13.97;0
123525;-5.9049206;4.4399114;-8.631803;7.7886844;-4.9895797;-1.2001439;-7.67406;4.125761;-5.3157783;-4.891156;4.2204185;-6.408301;1.3280033;-5.853545;-0.92833704;-7.0857983;-12.623857;-4.745224;2.7978916;-0.50560796;1.7750298;1.2664411;-0.19940959;0.014960003;-1.9082265E-05;0.5442099;-1.1675658;-1.2063544;45.51;1
123688;-0.71635175;0.10817897;1.6645379;-0.92387885;0.50454974;1.6502991;-0.3937832;0.69718444;0.47223994;-0.75906825;1.0194396;0.7668087;-0.18711782;-0.041255485;0.9605734;-0.45635507;0.018357;-0.45091516;-0.47273263;-0.15603511;0.240339;0.8506039;0.017836437;-1.4108843;-0.76997316;0.053908598;0.09402535;0.15653543;4.95;0
124075;2.0527864;-0.00089985237;-1.7096723;0.45384523;0.22057171;-0.8966143;0.041486677;-0.10430669;0.78726095;-0.32957497;-0.77277464;-0.8614775;-1.9472607;-0.43611026;0.46457702;0.3241668;0.67797226;-0.18241416;-0.041907083;-0.28732947;-0.37379947;-1.0682503;0.3796657;0.5247259;-0.35412282;0.17732796;-0.07293544;-0.033859566;4.49;0
124941;-1.1376089;-0.031042842;2.6711278;0.9069632;-0.041505445;0.8077818;-0.25560474;0.42414677;-0.23487885;-0.45023203;0.5178503;0.91933364;1.1375585;-0.4099381;0.50802654;0.45653495;-0.81424475;1.362233;0.5993819;0.47346544;0.40562466;1.004468;-0.16176671;-0.38194984;0.43374372;-0.28322336;0.110970475;0.10040404;100;0
