Time;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;Amount;Class
101748;-0.236666927838555;0.93821960276358;0.646989203131829;1.78402964440738;0.874783521525009;-0.271066886465479;1.0557320679029;-0.249091394394088;-0.577404718735953;0.285351037695314;0.224548488673037;-3.00431310107715;1.71939137298258;1.67298125923367;-1.34658365324749;0.0569047197002153;0.84854888574098;-0.896671062166654;-0.0266633018201429;0.181535582067214;-0.169357866080551;-0.424720284464605;0.280187249344045;1.11384373541069;-0.998683187253075;2.10843519635616;-0.0674125015818857;0.168058829624711;68.17;0
102114;-28.2550528932108;21.4672029942752;-26.8713387797136;11.7374361361796;-17.9996302850189;6.0659013519233;-41.5067960832574;-38.9872627434095;-13.4340663182301;-24.4031849699728;3.40932261990014;-9.60826735632918;-3.07631796817408;0.240060357919937;-2.83667693195872;-6.594756991638;-12.9575309948449;-5.61352195004329;-0.248828402209821;10.4407179813405;-21.4537362781468;8.36198519168435;4.90911112135878;0.0983279449493119;-1.50873912052995;0.00871129047841733;-5.4078236392388;-0.183811044930697;0;1
102318;-1.02063166582361;1.49695912243222;-4.49093711758335;1.83672705849852;0.627318467501556;-2.73556861001066;-1.54627364241291;0.459821576439238;-0.68274140597399;-4.36310219273296;4.28702087961434;-5.40376835689762;1.26026230900043;-3.08774290682652;-1.31748806297981;-3.53705628406879;-3.17202752176385;-0.52988508450368;1.01162645030639;0.443488532055906;0.773630966413973;0.86061818130652;-0.304666447555476;-0.155499583027691;0.41216629075428;-0.220079647308722;0.392337584118175;-0.0200894870934853;22.04;1
102480;-1.92959692675373;4.0664132778545;-4.86518400996861;5.89860229319899;-0.552492585328532;-1.55596245330906;-3.83362344068736;0.679511648528001;-3.46376549143694;-6.68368922880726;7.02127774818005;-11.1024933822497;1.71175507363653;-10.447632938235;-2.79907615915518;-6.26174085045904;-11.6471577741668;-3.45143614190286;-0.507536514254236;0.942488941965831;1.13721164676769;0.674245235425331;-0.531765489027487;-0.433409350510738;0.378658562357166;0.198107291025294;0.869694411928137;0.228047851815119;0;1
102489;-2.29698749921502;4.06404334190313;-5.95770634516933;4.68000806392241;-2.08093759960382;-1.46327216002463;-4.49084686931735;1.02924628254192;-1.59324925133839;-8.99381088354112;7.86446740028511;-10.6498396512844;1.82659101647783;-12.9136317373077;-0.766330314740752;-7.95409770929125;-7.80963509977466;-1.71851117214548;3.83298514230067;1.26495379665956;1.08908418394041;0.975397809530551;-0.62553033358642;-0.535180928107126;0.247435028956319;0.160399507909509;0.969581605226584;0.335041293733825;104;1
102542;-1.45687631770562;3.74030556080113;-7.40451844591174;7.44096403590735;-1.5498779534738;-1.66169686169337;-5.75721301357641;1.61501101078404;-2.19488072574389;-6.80713525144464;6.82579316213884;-10.3997491177692;1.83644883978883;-11.872845098188;-3.6423925983095;-6.0441031440521;-9.75077638654123;-3.11637225405711;0.0653171492484702;0.529557330911833;0.957897451629944;0.145339479676781;-0.0447039008346728;-0.544961671329029;-0.757756535554721;-0.00535236923589807;0.318152285707546;-0.323553622642371;2.28;1
102572;-28.7092292541793;22.0577289904909;-27.8558111336212;11.8450129100508;-18.9838125824286;6.47411462748849;-43.5572415712451;-41.0442609210741;-13.3201546920984;-24.5882624372475;3.48195180343701;-9.12834128617468;-3.00825547830858;0.796579962453559;-2.1022985205307;-5.66036644069929;-13.0327849564566;-5.39234917412895;-0.901040817847599;11.0590042933942;-22.7976039055519;8.31627543891357;5.46622995370963;0.0238542303884927;-1.52714472319428;-0.145225187134896;-5.68233823990698;-0.439133675051458;0.01;1
102619;-2.48836288474016;4.35901910783724;-7.77640985018266;5.36402677044258;-1.82387723220959;-2.44514013600669;-4.96422092061784;1.48489015991725;-2.94789885841072;-7.17534972178322;7.34365210856032;-10.178995535122;2.14215063066493;-8.98305216762269;-0.473746033414928;-8.14334226244301;-9.78567719982127;-3.08651950539248;3.37971333584943;0.792274684105994;1.32567239039937;1.02122620503862;-0.266476205063069;-0.370880444896658;0.365535186093547;0.081372023747405;0.184983040876449;-0.211582455539506;1;1
102622;-2.87717642607719;4.56964856472544;-9.55306876711684;4.44107935434428;-3.65396138652409;-1.87798085259887;-3.5143534876061;1.5476079597065;-2.50330396990855;-7.57563437993936;7.00213577397937;-9.95919399367656;2.12207206066581;-8.88487177224851;-1.64485747819635;-7.18992618738758;-10.4451050316273;-3.2719075376306;1.48227743472618;0.105615110186545;1.27289634389685;1.30026844858483;-0.00395013351868523;-0.36084777781177;-0.597525997544942;-0.390901228489311;0.592196918920005;-0.241010152850381;346.94;1
102625;-4.22122078925031;2.87112058054735;-5.8887158872207;6.89095207502484;-3.40489435037622;-1.15439396843915;-7.73992801001653;2.85136330092288;-2.50756869395709;-5.11072764247853;5.35088988417692;-9.29980722738699;2.79314035729228;-6.10655192524523;-2.10694702580884;-6.25062921491661;-13.5663252216994;-4.19278019670633;0.510570181831806;-0.227881506131312;1.62059124560534;1.56794700869044;-0.578007459600926;-0.0590448081819941;-1.82916881940751;-0.0724287202294822;0.136734308772186;-0.599847542493268;7.59;1
102669;-5.60369027985602;5.22219270751471;-7.51682997724608;8.11772427554261;-2.75685795265464;-1.57456462233583;-6.33034325040366;2.99841888080239;-4.50816689310713;-7.33437708370839;7.18872396524447;-10.6551809118898;2.59467986078199;-10.242859083204;-0.191158119172494;-5.50433407013933;-8.69777741257031;-1.93422536185434;1.95874993153475;0.227525994742654;1.24289620552409;0.428408392466797;-0.101183595116722;-0.520199121186447;-0.176937756589733;0.461449982566097;-0.106625180749266;-0.479661947808134;0;1
102671;-4.99175779387947;5.2133398229232;-9.11132629809104;8.43198635177602;-3.4355156720863;-1.8275651016855;-7.11430284412379;3.43120663145462;-3.87564287029742;-6.86850850672582;7.15062516950116;-10.2629840447185;2.73308493575221;-10.1275247811671;-0.262783621001749;-5.19027103814098;-8.6557110398096;-2.02444347438745;1.5604792800844;0.0981321924634143;1.18942283937597;0.247858476295777;0.294448330047117;-0.548503502162266;-0.174616566570794;0.406702503092405;-0.40233927269736;-0.882885795448957;0;1
102676;-5.55212217135236;5.67813391258695;-9.77552798040134;8.41629539413803;-4.40984381923171;-1.50623535484733;-6.89983879692634;3.75044289681131;-3.8797925578861;-6.86416435989436;7.05106508958574;-10.1375291936462;2.81543981456255;-9.90916805374299;-0.262229551498562;-5.02255717747726;-8.52297487191683;-2.01293906157489;1.52573244095261;-0.0647801372282915;1.12847223060537;0.228484046768752;0.286257667302864;-0.536294098099933;-0.104924889157331;0.420919229293903;-0.297556884880609;-0.946184387308798;119.74;1
103808;-4.51734375344642;2.50022390414582;-4.01392753708116;1.18945163355882;-2.48686063585833;-1.41347553285281;-4.24570662259591;1.26508694822894;1.16882778968781;-4.51390660472333;3.69471123994721;-6.11044323287235;-0.110521636054475;-4.18455528093394;-0.93103463417672;-1.61471832598223;-3.35318018239636;0.236762036968587;0.0038960221310578;-1.05616226010439;1.32694422202396;0.102998961106284;0.508166904438541;-0.278017536127694;0.139721094971637;0.0646100247346309;-0.972358289293076;0.351359561196795;2.27;1
105208;0.0803191419258266;0.979240411403399;1.60372334148857;1.09640493462291;-0.152651889149346;-0.0759298653196737;0.207547826179266;-0.331847827155522;1.65224464680087;-0.0686600815378545;0.57951848957451;-2.1424738873102;2.65740703653788;1.17981763598335;1.52483332696693;-1.13174032092403;0.939798049951637;0.55889136169504;2.26528393376706;0.388628063590538;-0.214228045512153;0.130743456441671;0.0513152061422288;-0.0767382860251803;-1.06798052066805;-0.619314597478364;0.24779667651487;0.0647758705084984;4.95;0
106558;1.88141190054769;0.571363287071419;-0.618110176399302;3.86509989356696;0.356736817147467;-0.234318474924382;0.0548166461573142;-0.0886184598756484;0.125123968113096;1.38890293761174;1.35766673090618;-3.0027389647412;0.00083924203044481;2.36959543484991;-1.58779072326196;1.12103473408559;-0.314506675915308;0.709874581920747;-1.68405540081194;-0.406185320276801;0.124024473378357;0.479589477280259;0.0824191918255849;-0.037171543036859;0.00287169628148665;0.0725755165008717;-0.0888937803048505;-0.0691519935454385;15.28;0
109297;0.745153216872909;2.80929887414381;-5.82540635746786;5.83556642595055;0.512319881201007;-0.615622343185995;-2.91657564356736;0.776710041712962;-1.87883185000296;-4.54693575081085;4.69879549591235;-8.50778570734412;0.718249309268122;-7.62871014660448;-2.24957848303647;-2.55866861696795;-5.30462366328046;-0.956938449028105;-0.585321852047277;0.40283675391689;0.284840710005163;-0.874383479410998;-0.0839950451669313;-0.651441658316508;0.454593823671078;0.0503758982755266;0.756952562644727;0.383868938615243;0;1
109298;-1.00061051985933;3.34685000184439;-5.53449117133595;6.83580203854396;-0.299803293657807;0.0959512989990878;-2.44041927394713;1.28630119597073;-2.7664382829404;-4.45800770078481;4.69653339192897;-8.76211333956078;0.985826601093264;-7.32027202211023;-1.06384045772504;-3.37112471078725;-4.25115786762875;-0.43005729986925;1.80401333906519;1.18981379228675;0.439756764345897;-0.694099203587273;0.299660329499667;-0.657600627722995;0.101647558980344;0.430457439169415;0.824685450418745;0.326952273050223;186.13;1
109862;2.08306622811161;0.118450553311484;-1.33851958390278;0.350678506359616;0.407765616976652;-0.719714398552813;0.0975414916769396;-0.377799482589244;1.9491165140198;-0.496103824238027;0.270112600046609;-1.90074694418984;2.32551624565903;1.78673722633432;0.150185727828086;-0.352278165667672;0.166488911021334;0.254233186368363;-0.425072715010092;-0.233584596906568;0.120265577752967;0.779299270658802;0.0122472344824486;0.582547642447072;0.348496022965867;-0.483474236612829;-0.0160679597442455;-0.0535731502125634;1;0
110047;2.19323812909297;-0.433881452785098;-2.65535291331197;-0.988894603215024;1.27207389240892;0.184485790689845;0.178230517745716;-0.311619135831638;0.113084994266266;0.405371708373788;0.658637402941762;-2.67929096920825;2.35023554397102;1.76634438533401;-0.530763765816349;-0.749237921336344;1.91345186431941;-2.7783819301338;-0.381243624884376;-0.104487968566794;0.39241351697021;1.56259599617576;-0.158821976583349;-0.498894602838403;0.618051337581434;0.336560613873418;-0.0741632913002385;-0.103631936309278;20;0
110087;1.93494645561548;0.650677737498259;-0.286957048622899;3.98782809057201;0.316051835129206;-0.0994493763543019;-0.0214831582313935;-0.172327298889228;0.508730034701461;1.07295520625891;-0.427567391481657;-2.777649223895;1.63714014878874;1.5710801214626;-1.44536681818908;0.908649625166723;-0.122016068028642;-0.104109917156777;-1.6840216339214;-0.344452123814994;-0.173601631022283;-0.190973581696087;0.219975571293889;-0.216596550704603;-0.136691885594352;-0.129953649978571;-0.0500768352982461;-0.0510818960798855;1;1
110334;-0.23469175567261;1.16673114302705;-0.682683295424926;-0.466848401441123;0.763344852636674;-0.190729186819426;0.376651351419743;0.397872736771595;1.01927445736435;-0.691225050802177;1.00617223112183;-2.4497511718121;0.643115262083688;2.54823671066765;-0.779045851788528;-0.00240436558119969;0.103645115369298;1.1946825043403;0.239002881179042;-0.19273930774866;0.270928873108753;1.05232618879549;-0.0778940025974095;0.168101316866813;-0.79054500732668;-0.272941144737845;0.344711548760617;0.243284281759048;4.31;0
110547;-1.53281036094493;2.23275183861699;-5.92310007493809;3.38670841159996;-0.15344334000728;-1.41974768064009;-3.8785763388613;1.44465586239817;-1.46554214173397;-5.20833459337633;4.54630106888309;-7.76119403219115;1.15954032168956;-5.23161145654992;-0.171642119460071;-4.71982949844975;-4.84799196061678;-1.13432874514983;3.52773827223549;0.520839865969216;0.632504705856676;-0.070837950713368;-0.490291315112446;-0.359983126080465;0.0506775325943162;1.09567132878655;0.471741401676933;-0.106667140739625;0.76;1
110552;-2.45036662540267;2.10772866087808;-5.14066303982343;1.41130357398271;-1.69077950338918;-0.736427202926685;-3.65794634761755;1.94490590423047;-0.788387529063343;-5.62467713431414;3.51964234486905;-7.221590004268;1.20172802326675;-3.8114281425371;-1.70142802210083;-3.57140837935336;-7.31140729142311;-1.75435460658485;0.795448867520342;-0.130438203342561;0.800538093373868;0.364616671021501;0.233607611774679;-0.282077578211224;-0.320310972669244;0.49291998915127;0.35997644954193;-0.115471009476069;80.22;1
110617;-1.10103546371767;-1.67492805871463;-0.573388195590639;5.6175556662941;0.765556412634615;0.440607080848915;1.93474047501363;-1.01978754945585;-0.19324423129657;1.7837390603636;0.606910821999133;-2.85427542751023;2.37947304553589;1.26814661675691;-0.28361908940932;-0.482192055998123;0.8110054093379;-0.357910684579857;0.752760921550722;-0.0383141473363703;-0.412525822025647;-0.208823118913215;0.344832725150856;1.09143473162108;-0.686512742633337;0.0758089204336296;0.0338647378770195;-0.83285502022751;635.1;1
11080;-2.12548982597957;5.97355569173344;-11.0347272274446;9.00714687170235;-1.68945053397167;-2.85441528535313;-7.81044074525876;2.03086994595841;-5.90282812214984;-12.8409338181318;12.0189131816199;-17.7691434633638;-0.431035658230095;-19.2143254902614;-0.962464574748091;-10.2666091836641;-15.5033921000669;-5.49492764246329;-0.410480977392724;1.49377464554928;1.6465182926595;-0.278484510810644;-0.664841293974353;-1.16455536944202;1.70179641354046;0.69080561470369;2.11974873337031;1.10893340333617;1;1
11092;0.378274504006009;3.91479678866992;-5.72687201536627;6.09414095882864;1.69887526405022;-2.8073139468834;-0.591118212837213;-0.123495593086659;-2.53071281390832;-5.15309460989926;4.65408842254301;-7.83953899762349;1.37181858033581;-9.63468971263612;-0.739596855842826;-0.663203945673478;0.891934540534899;0.978675639075006;-2.00547660274646;0.440439440893876;0.149895683076911;-0.601967245529085;-0.613724335539499;-0.403113687819411;1.568445255978;0.52188393400233;0.527937749881352;0.411910405834512;1;1
111093;2.09587963701442;0.065258196132769;-1.43145494145294;0.312768938341276;0.440517269631403;-0.62742083507885;0.0484215717847053;-0.327946609086458;2.06268374841833;-0.476309137375394;-0.0121472189956296;-2.31651245516549;1.69404612156462;1.90766088124277;0.236909193614584;-0.266023012268372;0.135801822843552;0.397387017997971;-0.349399879216355;-0.270042248088596;0.100206709605653;0.690091387257844;-0.0031240063578109;0.375188717291164;0.351217030199954;-0.469534783621005;-0.0206598382244573;-0.0569157956606718;1;0
111233;0.12677213192835;0.709927083074714;0.486612914437404;-0.941173005753136;0.403232116375209;-1.05982685808045;0.532933377153004;-1.15065029496802;1.40640825980831;-1.27564061351697;-0.0703541171983826;-2.36627497304222;1.08029521027942;1.78055969601933;-1.63492589191647;0.422159035573831;-0.02353661819307;-0.679619747278688;-1.58632492055575;-0.518135283602857;0.300232144874223;-1.40916296197926;-0.119340301164076;-0.0367877594649525;0.74154487548759;0.0510808124842569;0.0385929455085843;0.205776080126072;6.54;0
11131;-1.42662331260887;4.14198623236944;-9.80410344235714;6.66627300324451;-4.74952679326515;-2.07312900595144;-10.0899311630826;2.79134529885187;-3.2495156171301;-11.4204509744097;10.8530116481991;-15.969207520809;0.546690084634152;-14.690729133641;0.91233739988339;-12.2271892780267;-18.5873662058916;-6.92076186060174;3.16699890688552;1.41067765264616;1.86567876848945;0.407809281593599;0.605809354312964;-0.769348118123441;-1.7463368287861;0.502039516709683;1.9772583297728;0.711606531209485;1;1
111420;-2.85472383145997;0.868520374969763;-1.06455420355474;-1.31149978543968;1.76212491816033;-0.441401078092624;2.4924058846829;-1.36235179972522;2.3429580481149;1.88905739045994;1.88165447381402;-2.62300901112633;1.08621390410455;1.06055243015674;-0.958746876920458;-0.597517801707244;-0.47701456351891;0.249392615369155;0.253441735295032;-0.632351797157729;-0.556382778249409;0.651353565014097;0.18702384249536;0.228155698959959;0.701757970459102;0.0781538250526534;-0.330565370021132;-0.211430432493635;100;0
112414;2.02432063609505;-0.226440400017749;-1.44844135493997;0.0923951995774771;0.0869965069160742;-0.591455710330438;-0.0833364295926851;-0.0143756061646857;0.78212339508774;0.118416485030197;0.722356274315989;-0.0178338375664518;-1.99027672142453;1.06826499792007;0.457209245474266;-0.0514591597632094;-0.613783144557818;0.740331494363449;0.0266548758214519;-0.348541184751285;0.303161717978072;0.896504711099073;0.0379446521843742;0.675085577264571;0.23408977136066;-0.463341441291013;-0.00971333486435952;-0.0612752330480394;1;0
112532;-0.656387778349451;0.538490320777983;-2.52289259904769;1.62800258060361;-2.23781070549616;0.793888776547007;5.12828141568442;-1.69025530737886;-0.473880652154747;-0.854967881386524;0.600241864424138;-1.54211146915482;-0.282107395896137;-3.3518931834412;2.00293955890617;-0.015327096345602;2.81286395733448;1.31239187727511;2.24607673956887;-0.64158784786409;-0.472213806417158;0.513928162890506;0.293940772572674;-0.0699390887626011;-0.89487541782462;0.971569097261796;0.304241972877773;-0.529811412645135;828;0
112895;1.63695656324255;-0.531424462702511;-1.98838585308664;0.500677579807596;0.203824651406134;-0.730052526682376;0.410926395673599;-0.297296316985528;0.848196593319551;-0.969096141113414;-0.43851910952196;0.765336575577377;0.923324513225941;-1.61740109752485;-0.161569991285648;0.0202458288097827;0.963497880979024;0.00674588863239571;0.107371616597603;0.336448411974119;-0.122148753167563;-0.549121249081578;0.0117611460908273;0.583582832155571;-0.0726237921427634;-0.143032317640058;-0.0447364225957211;0.0231082057613808;218.58;0
112896;1.82588179471898;-0.319759368571702;-0.36169678928047;1.61733035233564;-0.440180048989217;-0.233123565945738;-0.180010853553703;-0.0177599225374294;1.18355917513988;-0.0408454955482041;-1.32741878500023;0.704679320471091;-0.246033100365022;-0.243116047030955;-1.15183766480029;-0.455391422566304;-0.0124147686662545;-0.933780287300303;0.149528885389696;-0.192275844266445;-0.491065309469933;-1.23036354168453;0.389426274152338;-0.167286176988255;-0.346268030283713;-1.10333650763601;0.0473221043711637;-0.0221541716747195;61.66;0
113005;2.12066290076882;-0.00913316614979508;-1.72240453576343;0.0114530269974379;0.615135890310754;-0.436218208055318;0.178362694663429;-0.260603398449843;0.702851601424445;-0.124853359633822;-1.19275627670556;0.418719310415079;0.792529767616173;0.316316544690834;0.929225900122149;-0.154949882603066;-0.776001840598243;0.168477796512039;-0.00432619011501524;-0.171244976939235;0.232880862603997;0.859702533053227;-0.0709471686394309;0.0655997620835541;0.448846215516276;-0.409098377300509;0.00994565165043285;-0.0530015505866632;1;0
114150;-0.500677991165939;1.67404506315324;0.404342907928598;4.14744185311079;0.883441918639079;0.875527954183566;0.879259743951064;-0.316455234596234;-1.75070631180914;2.9591889555227;1.01970572004726;-0.0585398338141905;0.585558526452344;-0.00177727774948847;0.38068321206774;-0.0920629463426926;-0.440442340672446;0.595849878484109;1.17402491116171;0.212583984644217;0.182930018663782;0.987274706333666;-0.0827515415825623;0.7880781201775;0.0126757390106353;0.407934850804356;-1.02439463315862;-0.702572456513899;31.78;0
114382;0.0434212709696533;1.19830477063552;0.403128881932642;2.87441585020869;1.07115155197071;0.416550726269406;0.783545177501725;0.0912214840932438;-1.02915607404356;0.916333489274895;-1.92270376845992;-0.942813432718524;-1.10093331321522;0.0282149086731073;-1.86646519675415;0.477721153435361;-0.605484600722437;-0.31263036734292;-1.61340458244107;-0.358295161688717;0.208072965534257;0.615432416177385;-0.0055906739505053;0.637580262044044;-0.709489719773247;-0.112627487982247;-0.00594530042732899;0.136795825397988;3.94;0
1148;0.954824155385218;-0.563759100324026;0.299590237909447;0.644464060423861;-0.864271700802776;-0.7587181664159;0.0741513137822786;-0.123072293685756;0.722739184177366;-0.319190850054611;-0.824570144336335;-0.122689869041899;-1.17242561611501;0.184573052173866;-0.00317502590146615;-0.233587000762603;0.147147942048453;-0.588331038766825;0.312952628347802;0.127541299050914;-0.16315947853934;-0.684614038241455;-0.0978911386138189;0.415641311527604;0.312572396962824;0.489985385169832;-0.0760790083682072;0.0327343744826877;158;0
114802;1.8785625824583;0.0207846148454918;-1.62111326086483;2.90881274895554;2.50784747862852;4.70944206945591;-0.830625971166057;1.13615371488867;-0.395754608484749;1.31141279262982;-0.945684935002126;-0.00791141657117167;-0.341913649788902;-0.121323711423773;-1.53138788137664;0.303651946925192;-0.47143351886327;-0.592711962622778;-1.38868063809564;-0.252052834604407;0.0799983909242375;0.404327302655266;0.121098219316919;0.707537660548721;0.140099630383241;0.155684269122107;0.0163749473296811;-0.0538916954122686;0;0
114951;-1.1779023970277;-0.792533600948136;1.42397334609074;1.25430232330758;-0.653784646681664;0.164371543442855;1.51947643765563;-0.23182580689363;-0.0752567135574931;-0.404463575957962;-1.03607107773967;-0.73596409677033;-0.503989021372136;-0.0318236176096777;1.20404963917338;0.00196348751274916;-0.505720336951939;0.863282239890373;0.220401021275784;1.00853250679572;0.500550947472206;0.872239088697348;0.670534092207535;-0.0188301987044199;0.0599093071058442;-0.412943547404332;-0.120273433412674;-0.0318362521434916;396;0
115691;-1.55027271502021;1.08868850191044;-2.39338766218981;1.00873271714408;-1.0875618874048;-1.10460238189499;-2.67050327670088;0.147654676391109;-0.978625549290056;-3.51413330486723;3.58604242366444;-4.05335784837839;0.862426024955809;-5.76582302154173;-0.507511029549388;-4.92186514350783;-9.56726769048681;-2.77297411117016;1.71709526842855;0.327490457262181;0.802316031461701;1.03710478869922;0.0958154204904633;-0.320190913384423;-0.0807306312824349;0.0910116872058309;0.0249284934943241;-0.0778199786198624;17.06;1
115792;-1.91225900417247;-0.459446357634204;0.444608797019379;-0.632913767668749;-0.393478977133212;2.15032623342013;1.01788232961264;0.508189277442155;0.0202830977382875;-0.689391455824783;0.648449388694383;0.197654778093117;-0.48625564146567;0.240755239168209;0.821754551349851;0.20110914363578;-0.335542674952671;-0.25897665463193;-1.01420715195839;-0.428813682936419;0.250109265474101;1.00093795240433;-0.399306810634208;-1.55947035527879;-0.350089737101724;0.44501576294144;-0.157315959556628;-0.328278991289889;346.9;0
116067;0.949240654782111;1.33351901279168;-4.85540201400676;1.83500588341825;-1.05324529225553;-2.56282606985029;-2.2869856262026;0.260906489976679;-0.895365545923127;-4.54261203828437;2.45371037821171;-4.92519869522976;-1.20041197086128;-6.42437211273331;1.01489749133407;-3.12942132163446;-5.14703878335167;-1.81543652928925;0.520496923051347;0.424608328846183;0.306598169644708;-0.854626651528392;0.101176995923819;-0.281497410249515;0.0244439388949186;-0.107944111820021;0.625288550407281;0.315677390712111;65;1
116162;1.99774465642729;-2.01060792329407;0.013272699548678;-1.32918572427176;-2.26835956829239;-0.505878759998236;-1.66786178625817;-0.0362642550941289;-0.583610544813607;1.45606574952004;-1.08324503360873;-0.883164328021552;0.340831618000345;-0.783408294282486;0.390995880911567;0.0443849997655476;0.254608988438265;0.428230759244142;-0.471714560852432;-0.192771417735644;-0.0287835059668716;0.162399021857145;0.240320548320332;0.0137285158800944;-0.616924603944283;-0.244704807025133;0.0410060156490955;-0.00823454518721323;135.95;0
