#@ TextLoader{
#@   header+
#@   sep=semicolon
#@   col=Time:R4:0
#@   col=V1:R4:1
#@   col=V2:R4:2
#@   col=V3:R4:3
#@   col=V4:R4:4
#@   col=V5:R4:5
#@   col=V6:R4:6
#@   col=V7:R4:7
#@   col=V8:R4:8
#@   col=V9:R4:9
#@   col=V10:R4:10
#@   col=V11:R4:11
#@   col=V12:R4:12
#@   col=V13:R4:13
#@   col=V14:R4:14
#@   col=V15:R4:15
#@   col=V16:R4:16
#@   col=V17:R4:17
#@   col=V18:R4:18
#@   col=V19:R4:19
#@   col=V20:R4:20
#@   col=V21:R4:21
#@   col=V22:R4:22
#@   col=V23:R4:23
#@   col=V24:R4:24
#@   col=V25:R4:25
#@   col=V26:R4:26
#@   col=V27:R4:27
#@   col=V28:R4:28
#@   col=Amount:R4:29
#@   col=Label:BL:30
#@ }
Time;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;Amount;Label
116067;0.9492407;1.333519;-4.855402;1.8350059;-1.0532453;-2.5628262;-2.2869856;0.2609065;-0.89536554;-4.542612;2.4537103;-4.9251986;-1.2004119;-6.424372;1.0148975;-3.1294212;-5.147039;-1.8154365;0.5204969;0.42460832;0.30659816;-0.85462666;0.101177;-0.28149742;0.02444394;-0.10794411;0.62528855;0.3156774;65;1
116162;1.9977447;-2.010608;0.0132727;-1.3291857;-2.2683597;-0.50587875;-1.6678618;-0.036264256;-0.58361053;1.4560658;-1.083245;-0.88316435;0.3408316;-0.7834083;0.3909959;0.044385;0.254609;0.42823076;-0.47171456;-0.19277142;-0.028783506;0.16239902;0.24032055;0.013728516;-0.6169246;-0.24470481;0.041006017;-0.008234546;135.95;0
116527;0.9391124;-1.9941185;-2.6712754;0.17722976;0.7412425;1.2964745;0.6911229;0.13154626;0.09221336;-0.057513524;0.89596033;0.66243225;-0.39926708;0.9278406;0.4681441;-0.59395784;0.053293645;-1.0374366;-0.6774759;0.82194847;0.46024022;0.2503296;-0.36462772;-0.86635685;-0.2606146;0.7203466;-0.16779923;-0.0025553494;545.78;0
116534;-1.0869945;-5.490463;-2.816921;1.341936;-1.3875171;0.98356026;1.754726;-0.29286253;1.0309719;-0.91979295;-0.36206207;1.1206402;0.5150499;0.42801133;-0.33975974;0.44195;-0.9206356;0.63398033;0.5234118;3.0861557;0.56507784;-1.8336067;-1.1873482;-1.4306825;-0.79209495;-1.1703918;-0.2547546;0.2259896;1620.72;0
116624;1.5733739;-0.039082415;-3.378421;0.52024853;1.6302164;0.17595242;0.59648454;0.05396044;0.20195901;-1.5300934;2.0791605;0.6772653;0.047119647;-2.5454812;0.82410187;-0.020506855;2.6004357;0.5194599;-1.0544454;0.16002347;0.12854974;0.27114257;-0.2094268;-1.8873044;0.15891932;-0.42566;0.044907972;0.019826716;186.89;0
116837;2.116703;-0.9354091;-1.4564421;-1.0433285;-0.4730705;-0.76644164;-0.45668408;-0.20363194;-0.6599592;1.0320749;0.6826618;-0.29373175;-0.27260417;0.28124812;-0.20698996;1.1991874;-0.17994893;-0.6582704;0.75742453;0.039870564;0.49859643;1.3196341;-0.099602915;-0.41433176;0.166286;0.08288353;-0.047770303;-0.07292238;55.85;0
119422;-0.45349476;0.50047684;-0.5591585;-0.334116;0.2737817;-1.1900169;0.7113024;0.18323082;-0.12846431;-0.6149247;-1.2344035;0.55516636;0.5359936;0.32503244;-0.7611808;-0.090655714;-0.23625492;-0.7084706;-0.01888696;0.106811404;-0.08707464;-0.36438307;0.30448076;-0.09731971;-0.61300176;0.16794367;0.1296221;-0.00951316;71.08;0
119427;1.9461169;0.6823608;-1.1022967;3.8613968;0.652847;-0.5754438;0.64178693;-0.29425097;-1.123489;1.4731264;-1.3158203;-0.27373108;-0.32350737;0.4332956;-1.362617;0.3139955;-0.49329615;-0.7891706;-1.2813355;-0.3177023;-0.018840939;0.026468106;0.09444263;0.022835845;0.21391612;0.017597025;-0.06381386;-0.05943471;10.89;0
120493;-2.0340023;-0.38405797;-0.042810585;-0.41805226;0.04518211;-0.13320832;0.0039676554;0.24572866;1.2703292;-0.43690318;-2.4596233;-0.7829782;-0.9773775;-0.011732749;0.32142636;0.6054483;-0.854321;0.84358305;0.16869716;-1.0996807;0.10582968;0.9370627;0.39648733;-0.9938075;-0.5352701;-0.3013551;-0.3534675;0.30891153;73.7;0
120511;-0.10027202;-0.4608892;0.8701127;-1.5199854;0.17370018;1.5090255;-0.6772636;0.61224234;-0.8606869;0.36391482;0.5758772;-0.91541165;-1.1830775;0.027182888;0.6281208;0.2524236;0.8864849;-1.3168828;0.92193747;0.081641264;0.52550817;1.5526175;-0.09577535;-1.6177659;-0.84154665;0.1255338;0.2503399;0.16804776;21.58;0
120514;2.131865;0.07988879;-2.1276383;0.2746868;0.7201972;-1.0231861;0.635154;-0.42760476;0.16709405;0.15837558;-0.92577994;0.15844831;-0.15956;0.5815542;-0.23361957;-0.6438255;-0.09778152;-0.78582716;0.11505503;-0.22396898;0.08912197;0.4376554;-0.0022186418;0.6845702;0.3969547;0.6905049;-0.11512287;-0.08015484;0.76;0
12093;-4.696795;2.6938674;-4.475133;5.4676847;-1.556758;-1.5494202;-4.1042147;0.5539341;-1.4984682;-4.5949516;5.275506;-11.349029;0.37454924;-8.138695;0.5485709;-6.6535945;-10.246756;-4.1910663;0.99148613;-0.15897055;0.5738981;-0.08016278;0.3184078;-0.2458622;0.33823842;0.03227062;-1.5084579;0.60807467;0;1
121947;1.418656;-1.7574985;-3.1177726;-0.5089923;0.66485053;0.4077034;0.6948757;-0.16333403;-1.337085;0.92506444;0.6636202;0.21346714;-0.52971244;1.1314057;-0.16943051;-2.7079346;0.584502;0.10000455;-1.3209535;0.0056432965;0.20307001;0.44296512;-0.41447437;-1.554238;0.18857819;1.0943669;-0.14993787;-0.056451198;376.98;0
121968;1.7268825;-0.99676675;-0.6618297;0.03997594;-0.7684144;-0.03355546;-0.69193417;0.22439325;1.3183172;0.011243038;0.63968575;-0.0018804115;-1.8586832;0.5752326;0.6413614;0.5675791;-0.7225482;0.90766674;-0.07930406;-0.043551687;0.30636775;0.61513984;0.10634673;0.6884547;-0.35644394;0.03736233;-0.03339273;-0.027753208;130;0
122876;1.3760108;-1.7002345;-1.6465838;-0.16999298;-0.73728836;-0.86811227;0.4088598;-0.4226763;1.5074495;-0.66496146;-1.2338598;0.90115213;0.46574384;-0.21234359;-0.8933549;-0.9693491;0.20726262;-0.43612388;0.6213482;0.572099;0.45510155;0.97240895;-0.46041214;0.07517241;0.24132647;1.0307719;-0.13377018;-0.014903505;374.91;0
12393;-4.064005;3.100935;-1.188498;3.2646327;-1.9035623;0.3203506;-0.95494;-3.277535;2.8208287;1.0151129;3.187187;-7.0043273;0.8727106;-6.2206054;-0.90444463;-3.0750918;-5.044736;-1.7180827;-0.66246206;-0.53189766;1.6886654;-0.0788447;0.19373092;0.47949594;-0.50660306;-0.40986276;-3.0362713;-0.6306052;179.66;1
125480;-1.4917068;2.2628665;-1.789441;0.85857576;1.1494673;-0.18060875;0.60007125;0.61596817;-1.0095917;-0.34784156;0.45451498;0.6554742;0.23211597;-0.49639326;-0.86619085;-0.20770572;1.1888816;0.95622313;1.0149962;-0.14502285;0.21145263;0.42756063;-0.1645912;0.114494994;0.09787734;-0.4578181;-0.50471735;0.19703601;1;0
126539;-1.2144128;0.6194515;-1.3037903;-0.16957724;1.0160085;-1.1343627;0.4151557;0.23697263;-0.19788523;-0.40037832;0.8037984;0.9615146;0.9735243;-0.6246665;-0.028892653;0.4488358;0.10791435;1.2534465;0.2425089;0.14645143;0.31342718;1.0213891;-0.19940996;-0.52408576;-0.17786372;-0.14138502;0.21092671;0.27412263;35.39;0
127536;2.1201203;0.1189618;-2.0678105;0.06348112;0.4437837;-1.7537832;0.8002091;-0.5936626;0.21565099;0.015528473;-0.58754075;0.2301243;-0.19827174;0.84001166;0.42851973;-0.7006278;-0.18869245;-0.6278056;0.032157153;-0.25403723;0.15402372;0.59406286;-0.03554367;0.04381136;0.41990638;0.24360326;-0.08372153;-0.07923768;5.39;0
128471;0.90912384;1.3376578;-4.484728;3.2453578;-0.41780877;-0.7621187;-2.5063488;0.694164;-0.46755588;-4.56526;3.6126454;-3.1719365;-0.4000458;-8.569454;-1.6148312;-2.3882077;-2.5774643;0.09267867;0.098242015;0.4455734;0.5868292;0.5940775;-0.25212032;0.32543883;0.56276566;-0.2562782;0.6526738;0.31987923;67.9;1
129095;-1.8369398;-1.646764;-3.3811681;0.47335356;0.07424287;-0.4467507;3.7919066;-1.3510451;0.095185965;-0.08449956;-1.5423049;-0.5405348;-0.27207905;0.71254116;0.23497984;-0.9076661;-0.39105138;-0.034719158;1.0842865;-1.5861437;0.010663477;1.7866814;-0.15117823;-0.58209777;-0.95606154;-0.334369;0.7156003;0.37044975;720.8;1
129808;1.5220798;-0.51942945;-2.5816848;0.77474105;0.20672172;-1.4310201;0.75701123;-0.44441804;0.99792105;-1.4294901;-0.3754662;0.17909487;-0.14844856;-2.135155;-0.044915695;-0.055332754;1.7786967;0.67183244;-0.0020211579;0.36116892;0.019649407;-0.21167828;-0.24745193;-0.27947187;0.23964612;-0.5083981;-0.015551488;0.0418807;276.17;1
130861;0.12784427;0.98489326;-1.5354347;-0.21115907;0.65381604;-0.67920595;0.9659133;0.063094005;-0.33192062;-1.2408868;-1.349407;0.30170298;1.6110876;-0.8500014;0.5768335;0.4638425;0.12406759;0.9164214;0.108945295;0.07345725;0.3279145;0.8632748;-0.027008004;-1.0460899;-0.047122095;-0.09496125;-0.09189306;-0.047789264;99;0
130885;-0.21737319;0.199358;-0.35962862;-1.6265604;2.2504156;4.035241;-0.41484594;1.0464728;0.49404642;-0.43162528;-0.4289742;-0.025626732;-0.18986277;-0.20996323;0.3279043;0.17545831;-0.66005695;0.015042007;-0.5294571;-0.12384354;0.30035654;0.8313301;-0.067401595;0.76032877;-0.48000053;0.5400692;-0.17796384;0.058464874;11.52;0
130936;-1.0296507;1.6326259;-2.896012;-0.5487646;0.90097517;-0.81538504;0.36663136;0.9465635;-1.0925568;-1.1911114;0.0249139;0.8658114;0.35273442;0.23166609;-1.490259;0.5169961;0.62471384;0.66855943;0.23152077;-0.53849113;0.30381623;0.57387453;0.019667123;0.07838583;-0.25261188;0.5134185;-0.5349179;-0.22251943;10;0
13126;-2.8800423;5.2254424;-11.063331;6.6899505;-5.759924;-2.2440307;-11.199975;4.014722;-3.4293044;-11.56195;10.446847;-15.479053;0.7344416;-13.883779;0.82143956;-11.911483;-18.103004;-6.8378344;3.1269293;1.1914439;2.002883;0.35110205;0.7952551;-0.7783794;-1.6468151;0.4875388;1.427713;0.5831725;1;1
132688;0.43255445;1.8613733;-4.3103533;2.4480805;4.574094;-2.979912;-2.7923791;-2.7198665;-0.27670366;-2.314747;2.22296;-0.40755045;-1.6523116;-5.871438;-0.42764696;1.679873;5.5408654;3.207637;-0.55947983;0.3188529;-1.3844769;-0.34890386;-3.9799478;-0.82815623;-2.419446;-0.7670696;0.38703892;0.31940153;1;1
133184;-1.2126817;-2.4848235;-6.397186;3.6705625;-0.86337507;-1.8558547;1.0177315;-0.5447038;-1.7033781;-3.7396595;1.738124;-2.8444493;0.76586396;-4.799737;-0.011335412;-2.6931682;-3.1669552;-1.0678002;-0.5591322;2.9083738;1.396872;0.092072874;-1.4928825;-0.2042274;0.53251094;-0.2938711;0.21266305;0.4310947;1335;1
133958;0.5238199;1.5317079;-4.17639;3.5846148;-1.023954;-0.502471;-1.8919655;0.87841684;-1.5419421;-2.6494057;3.2116337;-2.5874994;0.25707096;-4.6838064;0.9126365;-2.6957898;-3.0351658;0.09681487;2.065692;0.6218038;0.85185945;1.176927;0.4535533;0.4852112;-0.5006868;-0.10828411;0.26947656;-0.06324547;130.21;1
134057;1.8027525;-0.23725796;-1.8000011;0.33598155;0.2842158;-0.6174965;0.20981212;-0.1813489;0.61389595;-0.754018;1.0970598;1.48104;0.9593377;-1.4645199;-0.8648877;0.19217575;0.6822516;0.43162447;0.45182475;0.10760977;-0.14103928;-0.34103456;0.029262034;-0.54598975;-0.0558999;-0.09275153;-0.019646032;-0.01601694;110.83;0
137211;0.63057876;1.1836314;-5.0662827;2.1799026;-0.70337576;-0.103614286;-3.4903498;1.0947343;-0.7174185;-5.1799345;2.8670285;-5.259996;-1.2771515;-6.989272;0.6900096;-5.4961877;-5.995337;-3.990515;-0.16719979;0.3573693;0.62162167;0.043807384;0.10271103;-0.60150486;0.12737136;-0.16300912;0.85379183;0.3565031;39.45;1
137633;1.8364118;0.134046;-0.32660943;3.4133165;0.43296203;1.2971841;-0.48751152;0.34870806;-0.5740051;1.5263181;-0.7510163;-0.048498362;-0.07470896;0.0799388;-0.9221452;1.8719419;-1.6361457;0.54447335;-0.8592721;-0.1716769;-0.21181834;-0.72968143;0.23149551;-1.5449327;-0.45545202;-0.31305352;-0.0024181248;-0.043177266;45.48;0
137700;1.9864122;-1.2186869;-0.18850982;-0.2971449;-1.3310362;0.068733335;-1.3077395;0.16800724;0.68726814;0.63731104;-1.5146698;-0.54722786;-0.6224886;-0.19180876;0.954927;-0.9288904;-0.45151204;1.8691717;-1.0084594;-0.54435647;-0.2828161;-0.3727784;0.32601425;0.4910606;-0.51296854;-0.43350703;0.060705077;-0.008726391;63.81;0
139168;1.863632;-0.7459517;-1.9467473;0.69246614;0.1294569;-0.5460138;0.38918856;-0.3835273;-0.9078861;0.9814956;-1.2925031;0.07383562;0.33355406;0.34634855;-0.623579;-2.1696756;0.04950443;0.76401955;-0.97476655;-0.34623873;-0.23101023;-0.34192947;-0.0374721;0.57794005;0.33537295;-0.53114146;-0.021204371;-0.024366453;161.93;0
139581;2.0590398;-0.7919042;-1.3411303;-0.50283664;-0.4320378;-0.7605573;-0.2421996;-0.33273223;-0.6835388;0.90132177;-0.8362546;0.19940649;1.122024;0.07264066;0.5400849;-1.3351966;-0.33633026;1.0199431;-0.986306;-0.3840012;-0.18918622;-0.13813849;0.16429313;0.7691793;-0.1711998;0.6393468;-0.06968691;-0.039765377;77.42;0
139767;0.46799195;1.1001182;-5.607145;2.2047136;-0.57853884;-0.17419976;-3.4542015;1.1028227;-1.0650156;-5.416037;4.497929;-5.01961;-1.0196912;-7.914989;0.66964805;-4.4720144;-5.856998;-2.243178;-0.17381403;0.5895747;0.98348075;0.8998761;-0.2851034;-1.9297171;0.31986853;0.17063643;0.8517983;0.3720983;120.54;1
139907;-0.508024;1.1721976;-0.23288462;-0.59981537;-0.07860519;-1.2055238;0.5159997;0.3362579;0.25121933;-0.27253535;-1.4095081;-0.6561224;-1.6924384;0.7071059;-0.22893658;0.10809487;-0.16969895;-0.4895241;-0.083489105;-0.135293;-0.27344483;-0.7607439;0.14490229;-0.08445993;-0.46639425;0.15508449;0.21606486;0.090643376;1.98;0
143354;1.1183307;2.0744388;-3.8375182;5.4480596;0.07181597;-1.0205092;-1.8085744;0.5217435;-2.0326383;-2.732792;3.2740753;-3.5416875;-0.9468202;-7.555729;-1.7670052;-0.64233255;-2.1144292;0.1833274;-1.1777925;0.16351348;0.2898611;-0.172718;-0.021909518;-0.3765601;0.19281742;0.11410722;0.50099564;0.25953326;1;1
144208;-2.3413894;-4.07992;-0.7249394;0.7767336;4.3240914;-3.433576;-2.1282609;-0.0712385;-1.6389068;1.4063146;-0.9075455;-1.2228142;-0.18614808;0.7673733;1.3402175;-0.66995424;1.3047628;-0.890356;3.4508936;1.5399562;0.844782;1.1634234;0.700693;0.63882303;-0.3878643;0.361355;0.055713188;0.3097001;47.3;0
146185;2.1594665;-1.6068876;-0.9946156;-1.2653675;-1.0841593;-0.088814005;-0.9855477;-0.14216223;-0.84350425;1.2824322;-1.44664;0.024574121;1.0390402;-1.0366176;-2.0908232;-1.4564;1.1324099;-0.9566665;0.5376454;-0.28132698;-0.48861516;-0.7720549;0.27620736;0.6046213;-0.13957632;-0.35448924;0.016044892;-0.035531238;75.03;0
147066;0.041814;0.9214336;0.31061503;-0.6020291;0.50793934;-1.0243968;1.0435578;-0.2240037;-0.1590842;-0.43982488;-0.7480193;0.55755347;0.7572494;-0.03194649;-0.4386446;-0.18746866;-0.39504218;-0.93054265;-0.16036874;-0.0024874902;-0.24756819;-0.48583636;0.061614513;0.0007213493;-0.47993606;0.14096606;0.25614014;0.098245844;0.99;0
147987;0.0306017;0.8223874;0.15456311;-0.79520607;0.6681942;-0.57007235;0.9184933;-0.047379937;-0.30832;-0.24806377;0.45757988;0.80458874;0.19574764;0.24519987;-1.0974945;0.20761308;-0.81277364;-0.15053062;0.3511274;-0.002060081;-0.2321947;-0.5140111;0.006895213;-0.4079697;-0.46046135;0.14432567;0.24414633;0.083679534;3.57;0
148028;-1.0538396;4.3628006;-6.023534;5.3045344;1.4807383;-2.1938214;-1.5308168;0.6268574;-4.0370216;-6.2854247;3.5361454;-7.9596286;-1.6734285;-12.457999;-0.21388479;-1.4241313;-3.243686;0.059956107;-1.8023325;0.5315741;0.39795431;-0.9454018;-0.37613752;-0.22048043;0.26400298;0.048934776;0.8472198;0.5319318;0;1
148053;1.2613243;2.7268002;-5.435019;5.342759;1.4470431;-1.442584;-0.89870185;0.12306198;-2.7484958;-3.2024362;1.9913607;-3.986416;0.57720685;-8.485794;-0.7947823;-0.66613424;-1.3726294;-0.10431296;-1.4669106;0.31333163;0.20908614;-0.42593762;-0.15443952;-0.018819505;0.632234;0.19292161;0.4681809;0.28048646;1.59;1
148074;-2.2192185;0.7278314;-5.45823;5.92485;3.932464;-3.0859842;-1.67787;0.86507463;-3.1772604;-3.4192073;3.693174;-3.9784398;-1.7185909;-8.636297;-0.24296482;1.1748842;2.1346064;2.594365;-1.257589;0.9647718;0.41747174;-0.8173434;-0.028752401;0.025722511;-0.82583535;-0.01308903;0.4132912;-0.13138735;0;1
149481;2.1280496;0.012695783;-1.5149705;0.11480488;0.59343654;-0.3352665;0.19316857;-0.26015615;0.39467105;0.03127867;-1.2200992;0.801469;1.4423854;-0.028611235;0.0045283604;0.08335757;-0.6550003;-0.73944837;0.4325748;-0.09270977;-0.3308205;-0.79321724;0.26951763;0.06417932;-0.13771558;0.20418826;-0.06851182;-0.058015343;0.89;0
149582;-4.280584;1.4211;-3.9082289;2.9429462;-0.076205336;-2.002526;-2.8741548;-0.85600543;0.96367425;-3.235439;3.341802;-7.5628605;-1.8474435;-11.571424;-1.4815558;-6.1809187;-9.285186;-3.9217222;0.6855109;-0.19896278;-0.14006199;-0.9077202;-0.68010795;-0.34916988;0.056275893;-1.1499226;-1.8098861;0.7230514;1.1;1
149676;1.833191;0.7453328;-1.1330087;3.8935559;0.85816383;0.9102345;-0.49820006;0.3447032;-0.66793907;0.39815506;0.61386776;-0.022561483;0.45201805;-2.9692008;-0.964967;2.46445;0.67124057;1.9210211;-1.6169266;-0.085578755;0.03928949;0.18165162;0.07298091;-0.15529884;-0.14989139;0.012792488;0.04085382;0.022903116;17.39;1
149972;-0.26192695;1.4791145;-0.43827033;3.3158934;1.9166116;-0.15142947;1.2111884;-0.090291;-1.5497183;0.35701698;0.59683806;-1.4849688;-2.0795896;-2.2397301;-1.2635634;1.7042874;1.0936955;1.3581967;-1.0312409;-0.20864034;-0.2931462;-0.74368685;0.346966;-0.83350915;-1.4082019;-0.48560333;0.0035311498;0.07734547;19.22;0
151839;1.7164057;0.00621354;0.22566433;3.6163275;0.51124936;2.6351414;-0.9535265;0.7989039;-0.19702387;1.2418329;0.1882217;1.0097115;0.25965077;-0.3913426;-1.5291158;0.3436427;-0.23391993;-1.2190965;-1.7949358;-0.35381198;-0.15076889;-0.12711373;0.3856843;-1.689411;-0.622372;-0.19197224;0.07947937;-0.052535325;1;0
152434;-0.3792383;0.91901034;-1.9116722;-0.5663137;1.8661946;0.9916051;1.2779343;0.5470122;-1.060388;-0.6141153;0.38739175;0.045471977;-1.324263;1.6560646;0.10937792;-1.6642298;0.63348484;-0.63479;0.28958705;-0.17739475;0.5853341;1.6251185;-0.19029081;-0.89504826;-0.07742381;0.20613638;0.0524143;0.1130687;77;0
153044;2.0510542;-0.26563844;-2.5154505;-0.06281546;0.9645497;-0.29905578;0.48449364;-0.17638437;0.16268234;0.32746992;-0.10883995;-0.08022717;-1.3738269;0.9901341;-0.72314364;-0.15355875;-0.53526384;0.09613147;0.7188474;-0.16356148;0.10181732;0.2661523;-0.13120559;-0.15271147;0.38189417;0.83316636;-0.14630131;-0.093921654;50.14;0
154181;-0.54961544;2.2190747;-3.5220244;0.23699518;1.0874689;-1.2355301;-0.27931255;0.5143607;-1.8499274;-3.443819;2.2140002;-1.6898355;0.49843767;-4.3936334;-1.2708414;-1.1766287;-1.859739;-0.049418587;0.3852626;0.12651794;0.36413023;0.21042809;-0.36601865;0.015802568;0.34921154;0.64730227;0.1719292;0.11718823;0.76;1
154309;-0.082983464;-3.9359188;-2.616709;0.16331008;-1.4009519;-0.8094194;1.5015799;-0.4709996;1.5197432;-1.1344538;0.7138776;0.9796748;-1.3390312;0.9849932;-0.38247097;-0.9346158;-0.052419435;0.5111618;0.73199874;1.8786116;0.70267206;-0.18230477;-0.921017;0.11163549;-0.071622215;-1.1258811;-0.17094743;0.12622139;1096.99;1
154599;0.66771364;3.0415025;-5.845112;5.967587;0.21386333;-1.4629228;-2.6887605;0.6777635;-3.4475958;-4.707571;4.90582;-5.208374;0.53249836;-10.544011;-1.3074187;-2.1335936;-5.1330814;-1.0621508;-0.8193711;0.5584246;0.32976013;-0.9413835;-0.0060746623;-0.95892537;0.23929787;-0.06735568;0.8210476;0.42617524;6.74;1
155548;1.87823;1.3256296;-2.333469;4.2331514;1.355184;-0.85350823;0.71602505;-0.1649098;-1.5023445;0.25941107;1.4512376;-0.28052327;-0.7567941;-2.7575567;-1.706285;1.5874604;1.9293497;1.1894329;-1.5301623;-0.22610801;-0.15213078;-0.36073586;0.043414406;-0.24237953;0.17109777;-0.002600988;-0.026666567;0.0052376674;7.06;1
155654;-0.09403629;-0.36460188;0.042494487;-3.4087763;-0.6429721;-0.46590725;0.013829777;-0.194641;0.85248876;-0.5684884;0.20285863;1.1731209;0.50591576;-0.2587991;-0.47378758;-2.826877;-0.003094574;2.2118244;0.9586166;-0.5834767;0.143145;1.2155561;-0.14564778;-0.34851786;-0.89370716;-0.7307418;-0.022714984;0.2872728;33.5;0
156710;0.20240231;1.1762702;0.34637913;2.8821378;1.4071333;-0.5043546;1.4385375;-0.39560348;-1.5551416;1.081514;-1.5142047;-0.97376406;-0.70992845;0.14133169;-1.4703141;0.41826835;-0.82819253;-0.30223942;-1.7623501;-0.20623879;0.24256048;0.8412301;-0.3701566;-0.02601238;0.49195424;0.23457627;-0.2797884;-0.33193338;7.59;1
